tractor_id,day,vibration_index,heat_index,oil_pressure,sensor_error_code
T-144,27,7.54,63.57,42.91,0
T-144,28,7.53,67.42,46.99,0
T-144,29,8.45,65.64,41.51,0
T-144,30,7.48,66.08,38.89,0
T-145,1,9.28,67.6,63.12,0
T-145,2,10.01,65.15,55.27,0
T-145,3,7.71,65.13,56.44,0
T-145,4,7.68,64.56,48.7,0
T-145,5,7.1,63.11,46.91,0
T-145,6,7.33,59.65,53.01,2
T-145,7,8.32,65.82,57.25,0
T-145,8,10.32,65.34,51.4,0
T-145,9,8.73,66.6,44.93,2
T-145,10,7.67,65.22,39.73,0
T-145,11,7.58,61.76,37.35,0
T-145,12,7.34,62.62,50.34,0
T-145,13,9.06,69.02,56.53,0
T-145,14,7.76,65.96,31.58,2
T-145,15,8.45,67.41,45.14,0
T-145,16,7.76,67.76,43.83,0
T-145,17,10.12,62.05,53.03,0
T-145,18,7.47,63.98,44.67,0
T-145,19,7.3,67.04,40.16,0
T-145,20,7.52,62.55,45.13,0
T-145,21,8.42,63.78,43.87,0
T-145,22,9.43,63.44,50.1,1
T-145,23,8.43,62.79,48.28,0
T-145,24,8.71,64.61,53.54,0
T-145,25,8.57,63.54,49.95,0
T-145,26,6.33,63.8,58.12,0
T-145,27,7.98,65.81,46.42,0
T-145,28,7.68,67.99,54.96,0
T-145,29,7.86,67.29,52.54,0
T-145,30,7.18,65.53,47.64,0
T-146,1,7.23,70.87,51.49,0
T-146,2,7.61,66.47,55.09,0
T-146,3,7.48,59.04,52.06,0
T-146,4,8.73,67.5,39.59,0
T-146,5,8.35,60.22,61.58,0
T-146,6,8.7,66.36,60.18,0
T-146,7,6.84,59.86,39.93,0
T-146,8,9.43,63.6,52.66,0
T-146,9,7.57,63.91,45.24,0
T-146,10,6.9,62.69,51.11,0
T-146,11,7.56,63.95,58.43,0
T-146,12,10.48,68.1,67.04,0
T-146,13,7.61,62.86,56.01,0
T-146,14,7.67,66.64,52.36,0
T-146,15,7.81,62.1,47.28,0
T-146,16,7.85,64.43,51.46,0
T-146,17,7.22,65.97,60.88,1
T-146,18,8.14,62.01,49.64,0
T-146,19,9.08,61.06,42.91,0
T-146,20,8.31,66.48,37.04,0
T-146,21,6.89,68.37,54.1,0
T-146,22,7.66,64.76,51.98,2
T-146,23,7.45,63.63,44.83,0
T-146,24,8.05,65.47,58.21,0
T-146,25,9.33,65.17,46.63,1
T-146,26,7.85,65.73,48.92,0
T-146,27,7.91,57.42,49.87,0
T-146,28,9.78,61.79,47.19,0
T-146,29,8.88,62.46,51.89,0
T-146,30,8.57,65.45,59.21,0
T-147,1,8.34,62.65,53.23,0
T-147,2,8.77,66.68,49.56,0
T-147,3,7.37,62.36,44.0,0
T-147,4,6.96,59.41,58.68,0
T-147,5,7.76,67.56,45.89,0
T-147,6,8.17,62.69,51.09,0
T-147,7,7.27,69.12,57.3,0
T-147,8,9.3,63.08,42.19,0
T-147,9,6.26,62.53,41.29,2
T-147,10,8.41,64.15,70.13,0
T-147,11,8.13,63.32,43.12,0
T-147,12,9.22,65.38,62.93,0
T-147,13,7.04,66.21,49.58,0
T-147,14,8.71,66.66,46.59,0
T-147,15,8.48,64.74,47.39,0
T-147,16,8.24,60.5,49.5,0
T-147,17,7.11,70.17,60.7,0
T-147,18,7.23,63.89,56.05,0
T-147,19,7.7,63.74,48.31,0
T-147,20,7.5,64.73,35.07,0
T-147,21,9.26,64.22,50.16,0
T-147,22,8.14,59.75,51.06,0
T-147,23,8.79,66.72,60.07,0
T-147,24,6.55,62.54,38.24,0
T-147,25,6.16,64.03,46.05,0
T-147,26,7.82,70.28,45.8,0
T-147,27,6.72,67.83,49.55,0
T-147,28,8.04,69.84,50.73,0
T-147,29,7.16,62.97,53.51,0
T-147,30,8.31,67.19,34.84,0
T-148,1,7.64,59.91,52.99,0
T-148,2,7.42,60.67,40.22,0
T-148,3,7.5,57.06,47.5,0
T-148,4,8.04,63.91,65.29,0
T-148,5,8.2,64.59,49.42,0
T-148,6,8.43,68.84,42.61,0
T-148,7,9.74,67.96,51.93,0
T-148,8,6.48,62.8,45.57,0
T-148,9,6.79,64.26,50.87,0
T-148,10,5.56,68.31,40.59,0
T-148,11,7.16,63.65,56.24,0
T-148,12,7.56,65.51,51.0,0
T-148,13,7.3,63.18,41.98,0
T-148,14,6.86,65.12,52.88,0
T-148,15,8.09,65.25,65.48,0
T-148,16,7.61,63.95,43.63,0
T-148,17,7.12,68.2,56.06,0
T-148,18,8.15,62.41,53.34,0
T-148,19,7.43,65.35,53.23,0
T-148,20,9.16,70.35,57.2,0
T-148,21,7.84,65.93,47.78,0
T-148,22,7.65,62.61,51.22,0
T-148,23,8.26,66.04,50.79,0
T-148,24,5.99,72.3,43.15,0
T-148,25,9.21,65.12,53.67,0
T-148,26,8.78,67.38,47.1,0
T-148,27,7.21,65.02,64.64,0
T-148,28,6.87,65.83,45.94,0
T-148,29,6.99,64.77,39.44,0
T-148,30,6.59,61.95,58.96,0
T-149,1,10.42,61.5,60.46,0
T-149,2,7.9,70.63,58.54,0
T-149,3,6.38,63.74,76.54,0
T-149,4,6.86,60.04,40.3,0
T-149,5,7.29,73.33,53.43,0
T-149,6,7.11,63.44,62.0,0
T-149,7,6.9,65.28,44.46,0
T-149,8,9.46,59.91,63.53,0
T-149,9,8.66,64.84,52.92,0
T-149,10,7.8,70.02,36.03,0
T-149,11,7.41,67.11,39.71,0
T-149,12,7.84,59.9,45.36,0
T-149,13,9.78,62.71,49.29,0
T-149,14,7.13,67.75,59.91,0
T-149,15,6.42,66.91,49.28,0
T-149,16,8.67,63.54,59.59,0
T-149,17,9.01,66.19,50.86,0
T-149,18,9.45,61.41,50.1,0
T-149,19,7.65,61.08,47.66,0
T-149,20,7.66,57.52,57.86,0
T-149,21,10.01,67.78,51.04,0
T-149,22,8.6,64.68,44.14,1
T-149,23,7.91,65.01,52.66,0
T-149,24,8.5,55.79,46.34,0
T-149,25,7.56,64.85,45.9,0
T-149,26,8.3,66.65,59.46,0
T-149,27,8.28,58.73,48.73,0
T-149,28,8.83,65.13,67.08,0
T-149,29,7.02,64.8,55.88,1
T-149,30,8.36,63.6,43.87,0
T-150,1,10.47,83.18,42.24,0
T-150,2,15.13,88.96,47.84,0
T-150,3,15.81,84.21,74.77,0
T-150,4,11.8,85.51,37.45,0
T-150,5,16.22,69.88,46.24,0
T-150,6,14.28,85.1,38.7,0
T-150,7,20.64,74.04,51.0,0
T-150,8,10.15,77.67,40.38,0
T-150,9,17.24,76.99,49.13,0
T-150,10,13.71,78.74,34.4,0
T-150,11,11.27,81.71,54.94,0
T-150,12,13.45,82.08,59.78,0
T-150,13,15.05,88.99,46.93,0
T-150,14,16.57,86.33,48.92,0
T-150,15,17.94,73.59,48.69,0
T-150,16,17.34,85.5,51.45,0
T-150,17,12.57,86.91,49.69,0
T-150,18,16.76,83.03,56.14,0
T-150,19,15.28,84.63,59.86,0
T-150,20,13.19,86.14,43.49,0
T-150,21,14.08,89.59,47.53,0
T-150,22,13.08,75.55,57.21,1
T-150,23,14.57,83.53,38.63,0
T-150,24,13.04,94.05,34.23,0
T-150,25,12.44,93.5,51.81,0
T-150,26,15.46,90.11,53.97,1
T-150,27,15.76,88.22,44.22,0
T-150,28,14.12,94.93,45.37,0
T-150,29,17.24,96.51,43.92,0
T-150,30,13.98,84.23,43.06,0
T-151,1,7.81,69.61,57.86,0
T-151,2,8.88,57.73,60.81,0
T-151,3,8.05,65.26,39.12,0
T-151,4,6.43,62.24,40.7,0
T-151,5,7.64,63.31,44.03,0
T-151,6,8.13,67.04,48.09,0
T-151,7,8.96,66.55,39.34,0
T-151,8,8.8,66.03,55.1,0
T-151,9,7.65,61.23,46.49,0
T-151,10,7.65,68.56,60.05,0
T-151,11,8.59,62.37,66.79,0
T-151,12,7.41,69.16,45.25,0
T-151,13,8.86,63.05,43.86,0
T-151,14,7.34,68.09,55.98,0
T-151,15,9.55,65.31,50.78,0
T-151,16,8.24,59.98,52.96,0
T-151,17,6.04,63.93,60.64,0
T-151,18,8.64,70.11,47.83,0
T-151,19,8.25,67.47,41.47,0
T-151,20,8.49,63.69,40.16,0
T-151,21,10.25,68.91,48.58,0
T-151,22,7.74,65.85,47.19,0
T-151,23,6.45,69.93,56.92,0
T-151,24,9.27,64.76,61.14,0
T-151,25,6.22,64.12,61.11,0
T-151,26,7.25,67.96,44.39,0
T-151,27,8.04,65.76,43.57,0
T-151,28,7.1,66.67,35.49,1
T-151,29,7.94,62.41,50.02,0
T-151,30,7.86,68.51,57.08,0
T-152,1,10.34,69.38,43.27,0
T-152,2,7.25,65.4,57.81,0
T-152,3,7.44,66.76,35.18,0
T-152,4,8.05,65.31,39.75,0
T-152,5,7.98,67.72,53.35,0
T-152,6,8.83,70.81,54.35,1
T-152,7,8.52,63.69,37.32,0
T-152,8,7.65,65.04,55.01,0
T-152,9,7.9,65.52,51.44,0
T-152,10,8.93,66.59,54.13,0
T-152,11,6.73,65.4,50.58,0
T-152,12,7.77,63.37,53.4,0
T-152,13,8.55,64.98,53.68,0
T-152,14,6.93,72.3,53.78,0
T-152,15,4.46,65.94,51.95,0
T-152,16,9.45,59.27,49.32,0
T-152,17,7.98,63.82,49.36,1
T-152,18,6.74,65.04,51.84,1
T-152,19,8.92,64.58,56.6,0
T-152,20,7.79,64.79,65.72,0
T-152,21,6.97,65.86,54.23,0
T-152,22,8.37,66.53,53.02,0
T-152,23,8.05,65.78,59.72,0
T-152,24,7.39,67.85,53.17,0
T-152,25,7.23,60.51,41.52,0
T-152,26,6.97,64.24,44.13,0
T-152,27,8.74,66.3,64.63,0
T-152,28,6.75,65.77,44.29,0
T-152,29,7.2,63.04,54.56,0
T-152,30,8.1,63.4,42.09,0
T-153,1,6.99,61.14,58.47,0
T-153,2,7.41,67.72,55.57,0
T-153,3,6.49,64.0,39.54,0
T-153,4,9.28,69.08,51.69,0
T-153,5,9.01,68.89,62.23,0
T-153,6,7.19,58.03,46.72,0
T-153,7,8.46,65.22,44.48,0
T-153,8,6.56,68.23,52.63,2
T-153,9,8.62,59.73,48.28,0
T-153,10,7.12,66.1,38.03,1
T-153,11,9.22,66.97,48.23,0
T-153,12,8.51,64.84,46.12,0
T-153,13,7.63,64.86,48.93,0
T-153,14,7.59,68.59,30.77,0
T-153,15,8.14,60.52,52.91,0
T-153,16,7.08,67.49,36.93,0
T-153,17,9.12,66.38,55.97,0
T-153,18,8.31,68.91,58.58,0
T-153,19,8.96,62.16,34.12,0
T-153,20,5.55,69.43,60.36,2
T-153,21,8.02,60.83,49.07,1
T-153,22,8.25,64.01,58.62,1
T-153,23,8.0,61.51,57.45,0
T-153,24,8.02,67.17,38.44,0
T-153,25,7.68,62.71,43.18,0
T-153,26,10.26,68.4,62.91,0
T-153,27,8.24,59.94,40.08,2
T-153,28,8.12,63.66,52.89,0
T-153,29,8.94,70.36,43.95,0
T-153,30,7.44,62.72,42.77,0
T-154,1,14.52,89.38,40.01,0
T-154,2,15.21,83.92,51.65,0
T-154,3,16.21,86.21,44.56,0
T-154,4,16.76,82.61,52.32,0
T-154,5,13.69,81.49,58.65,0
T-154,6,15.5,93.03,62.72,0
T-154,7,15.49,72.74,29.78,0
T-154,8,15.16,90.26,43.33,1
T-154,9,13.54,81.28,47.58,0
T-154,10,12.44,80.5,53.68,0
T-154,11,15.5,86.57,36.8,0
T-154,12,11.09,76.06,42.14,0
T-154,13,13.96,80.1,51.04,0
T-154,14,9.39,79.91,50.68,0
T-154,15,11.83,83.67,53.02,0
T-154,16,12.75,80.18,53.55,0
T-154,17,16.69,94.61,52.71,0
T-154,18,15.88,95.78,51.55,0
T-154,19,13.39,72.87,50.45,0
T-154,20,15.96,88.27,55.32,0
T-154,21,16.28,90.15,32.09,0
T-154,22,14.18,88.26,62.35,0
T-154,23,11.73,81.05,32.36,0
T-154,24,14.08,83.54,41.37,0
T-154,25,14.3,80.51,48.19,0
T-154,26,12.04,82.48,55.38,0
T-154,27,15.23,77.74,26.04,0
T-154,28,15.06,84.31,49.78,0
T-154,29,15.39,75.98,56.34,0
T-154,30,15.06,83.8,57.96,0
T-155,1,7.67,59.57,52.39,0
T-155,2,7.63,67.74,56.69,0
T-155,3,8.16,68.29,54.7,0
T-155,4,8.64,63.34,50.48,0
T-155,5,7.86,73.4,50.11,0
T-155,6,8.95,67.28,50.77,0
T-155,7,7.58,64.23,47.09,0
T-155,8,8.09,63.53,47.18,0
T-155,9,10.52,62.66,54.02,0
T-155,10,6.8,63.23,61.53,0
T-155,11,7.58,64.67,36.59,0
T-155,12,6.19,64.87,69.1,0
T-155,13,8.23,60.79,55.54,2
T-155,14,8.02,69.06,53.48,0
T-155,15,8.13,67.36,41.93,0
T-155,16,7.09,70.54,44.3,0
T-155,17,7.24,66.1,54.89,0
T-155,18,8.05,68.14,52.01,0
T-155,19,6.6,61.25,39.66,0
T-155,20,8.88,66.81,43.1,0
T-155,21,6.61,59.63,44.08,0
T-155,22,7.85,62.09,43.4,0
T-155,23,7.56,72.52,52.17,1
T-155,24,7.5,63.95,41.81,0
T-155,25,6.39,64.94,56.23,0
T-155,26,7.96,67.11,38.12,1
T-155,27,6.79,64.88,57.81,0
T-155,28,8.14,61.94,74.48,0
T-155,29,7.24,62.01,56.23,0
T-155,30,7.95,67.4,45.65,0
T-156,1,6.93,64.16,55.17,0
T-156,2,6.83,63.32,42.48,0
T-156,3,8.09,64.63,51.13,0
T-156,4,8.48,67.25,59.71,0
T-156,5,6.82,59.51,48.04,0
T-156,6,8.47,65.69,33.86,0
T-156,7,8.95,63.49,29.86,0
T-156,8,5.67,66.29,52.49,0
T-156,9,9.58,67.4,50.85,0
T-156,10,8.7,62.91,51.5,1
T-156,11,8.96,60.89,53.91,0
T-156,12,6.98,64.09,38.16,0
T-156,13,8.79,68.86,43.55,0
T-156,14,8.9,67.51,53.38,0
T-156,15,7.35,63.87,55.89,0
T-156,16,8.78,63.1,47.94,0
T-156,17,7.86,63.32,38.54,0
T-156,18,7.38,61.11,52.72,0
T-156,19,7.8,67.35,50.41,0
T-156,20,8.17,67.9,41.53,0
T-156,21,7.7,63.84,34.13,0
T-156,22,7.21,63.5,54.57,0
T-156,23,8.39,62.91,45.06,0
T-156,24,8.56,63.65,51.49,0
T-156,25,8.15,62.79,51.2,0
T-156,26,6.38,64.53,40.82,0
T-156,27,7.42,67.36,53.34,0
T-156,28,7.16,67.05,43.12,0
T-156,29,9.73,62.48,38.04,0
T-156,30,8.12,65.46,37.01,0
T-157,1,14.1,80.53,52.67,0
T-157,2,11.16,83.34,49.6,0
T-157,3,10.54,74.37,61.02,0
T-157,4,11.41,73.43,49.86,0
T-157,5,13.05,67.82,47.97,0
T-157,6,13.57,72.01,66.58,0
T-157,7,9.93,74.66,33.15,0
T-157,8,12.49,74.13,47.25,1
T-157,9,11.35,72.16,52.13,0
T-157,10,13.66,80.94,46.8,0
T-157,11,14.94,77.07,33.19,0
T-157,12,14.23,74.17,53.23,0
T-157,13,10.02,78.42,46.34,1
T-157,14,10.24,74.87,48.91,1
T-157,15,14.04,82.76,60.07,0
T-157,16,11.34,71.03,52.44,0
T-157,17,10.35,76.64,45.04,0
T-157,18,9.46,64.37,53.15,0
T-157,19,11.71,73.04,46.6,0
T-157,20,10.88,75.76,47.57,1
T-157,21,12.09,73.39,56.06,0
T-157,22,11.79,69.47,44.87,0
T-157,23,9.68,71.53,54.49,0
T-157,24,10.27,69.97,48.16,0
T-157,25,12.92,74.4,45.94,0
T-157,26,13.05,78.93,45.96,0
T-157,27,10.94,73.27,45.09,0
T-157,28,11.76,84.04,50.71,0
T-157,29,9.94,76.14,47.8,0
T-157,30,11.42,64.76,60.96,0
T-158,1,7.9,71.73,59.52,0
T-158,2,7.01,64.32,61.63,0
T-158,3,8.57,63.54,35.51,0
T-158,4,7.26,64.2,38.57,0
T-158,5,7.68,62.15,58.78,2
T-158,6,7.54,61.49,56.96,0
T-158,7,8.24,65.12,54.02,0
T-158,8,6.63,65.34,50.09,0
T-158,9,8.03,65.67,49.18,0
T-158,10,9.08,64.9,54.29,0
T-158,11,8.1,64.75,51.41,0
T-158,12,7.33,61.39,60.46,0
T-158,13,7.63,63.54,44.55,0
T-158,14,8.3,65.48,50.14,0
T-158,15,8.56,63.38,57.12,0
T-158,16,9.5,65.88,51.32,0
T-158,17,6.37,64.59,55.39,0
T-158,18,8.26,64.57,55.27,0
T-158,19,8.19,65.62,46.6,0
T-158,20,7.93,66.46,41.83,0
T-158,21,8.36,67.12,44.02,2
T-158,22,7.77,70.95,41.33,0
T-158,23,7.0,67.59,35.15,0
T-158,24,8.21,60.56,58.73,0
T-158,25,8.65,61.75,34.91,0
T-158,26,7.95,64.18,64.89,0
T-158,27,9.06,62.71,45.78,0
T-158,28,7.76,66.17,47.77,0
T-158,29,8.46,66.49,37.88,0
T-158,30,6.42,63.55,53.08,0
T-159,1,11.44,78.13,52.12,0
T-159,2,9.68,81.46,54.16,0
T-159,3,12.92,73.6,58.04,0
T-159,4,11.42,72.65,57.36,2
T-159,5,12.55,66.5,43.6,0
T-159,6,11.8,73.51,49.07,0
T-159,7,14.56,67.64,45.81,0
T-159,8,10.66,73.23,51.14,0
T-159,9,10.72,81.55,38.5,0
T-159,10,13.02,68.53,37.28,0
T-159,11,13.06,73.74,69.09,0
T-159,12,13.1,79.3,65.48,0
T-159,13,11.48,71.12,59.33,0
T-159,14,11.81,77.04,53.87,0
T-159,15,9.48,79.05,56.2,0
T-159,16,11.26,75.39,56.23,0
T-159,17,11.92,75.49,63.24,2
T-159,18,11.92,69.51,46.06,0
T-159,19,10.36,73.0,43.94,1
T-159,20,9.85,75.81,49.88,0
T-159,21,13.07,65.49,54.76,0
T-159,22,12.83,63.77,47.96,0
T-159,23,11.15,74.23,45.58,0
T-159,24,13.05,76.89,61.5,0
T-159,25,12.91,75.44,43.3,0
T-159,26,8.98,66.89,61.75,0
T-159,27,11.34,80.52,57.71,0
T-159,28,13.51,75.52,65.3,1
T-159,29,9.11,79.85,67.46,0
T-159,30,9.32,71.81,52.96,0
T-160,1,8.15,61.89,49.59,0
T-160,2,10.15,68.84,54.14,0
T-160,3,7.49,65.03,55.15,0
T-160,4,6.59,62.76,67.4,0
T-160,5,7.67,64.86,48.95,0
T-160,6,9.04,64.81,40.56,0
T-160,7,7.75,66.68,55.0,1
T-160,8,8.65,58.77,50.5,0
T-160,9,8.17,61.89,50.9,0
T-160,10,8.06,62.14,49.75,0
T-160,11,9.59,66.89,37.27,0
T-160,12,7.03,64.98,52.09,0
T-160,13,6.96,69.32,47.13,0
T-160,14,7.09,67.49,47.53,0
T-160,15,8.35,63.96,46.81,0
T-160,16,8.05,64.85,49.69,0
T-160,17,8.71,68.88,52.08,2
T-160,18,7.92,69.3,49.77,0
T-160,19,7.8,64.71,59.24,0
T-160,20,8.33,62.04,56.05,0
T-160,21,9.7,58.7,49.42,0
T-160,22,6.84,58.7,41.72,0
T-160,23,7.08,66.42,54.64,0
T-160,24,8.04,66.36,47.48,1
T-160,25,10.03,62.97,48.63,2
T-160,26,6.93,68.9,39.45,0
T-160,27,7.99,64.38,53.31,0
T-160,28,7.12,63.23,70.75,0
T-160,29,8.4,68.51,45.95,0
T-160,30,5.94,68.12,54.98,0
T-161,1,6.43,61.42,49.04,0
T-161,2,6.45,71.98,52.23,0
T-161,3,7.98,58.6,48.76,0
T-161,4,9.74,67.57,48.1,0
T-161,5,9.16,66.04,55.8,0
T-161,6,6.51,63.55,43.33,0
T-161,7,10.84,62.28,54.29,0
T-161,8,8.55,70.19,64.63,0
T-161,9,6.85,71.37,63.24,0
T-161,10,7.91,64.12,35.55,0
T-161,11,8.97,63.69,46.08,0
T-161,12,9.25,68.39,52.32,0
T-161,13,7.93,64.26,60.22,0
T-161,14,8.52,66.75,51.68,0
T-161,15,7.88,66.67,60.24,0
T-161,16,7.93,65.11,44.64,0
T-161,17,8.72,65.5,52.64,0
T-161,18,9.44,66.11,52.84,0
T-161,19,6.86,61.73,60.51,0
T-161,20,7.77,62.96,57.27,0
T-161,21,7.4,65.68,55.52,0
T-161,22,6.99,63.64,56.79,0
T-161,23,6.94,73.33,40.32,0
T-161,24,8.02,65.4,48.63,0
T-161,25,6.93,59.79,41.96,0
T-161,26,6.89,56.56,44.78,0
T-161,27,7.82,67.46,48.61,0
T-161,28,7.02,65.42,31.95,0
T-161,29,8.51,69.32,48.9,0
T-161,30,7.52,63.07,43.74,0
T-162,1,8.7,64.17,65.69,0
T-162,2,6.35,69.23,71.38,0
T-162,3,9.11,66.52,62.5,0
T-162,4,6.86,69.99,53.83,0
T-162,5,7.69,68.78,47.3,0
T-162,6,9.24,62.34,43.61,0
T-162,7,8.33,67.97,44.14,0
T-162,8,8.34,69.58,45.57,0
T-162,9,6.82,69.6,67.21,0
T-162,10,6.96,67.96,64.45,0
T-162,11,8.94,67.9,55.97,0
T-162,12,7.41,64.09,42.32,0
T-162,13,7.51,62.49,57.14,0
T-162,14,8.96,63.94,48.09,0
T-162,15,6.95,60.01,32.78,0
T-162,16,8.27,69.03,52.3,0
T-162,17,8.04,64.15,43.26,0
T-162,18,8.0,68.87,43.54,0
T-162,19,7.48,61.31,48.0,0
T-162,20,7.42,68.25,46.01,0
T-162,21,6.92,63.52,49.73,0
T-162,22,8.48,61.15,49.34,0
T-162,23,7.33,69.88,34.99,2
T-162,24,8.97,68.32,62.16,0
T-162,25,7.78,65.64,42.13,0
T-162,26,6.94,65.1,42.38,0
T-162,27,7.76,66.32,47.37,0
T-162,28,7.59,65.58,49.13,0
T-162,29,9.01,62.62,61.67,0
T-162,30,7.63,63.76,52.16,2
T-163,1,8.06,62.93,47.12,0
T-163,2,7.96,63.11,58.38,0
T-163,3,7.91,59.69,57.11,0
T-163,4,8.98,62.6,45.04,0
T-163,5,7.46,67.9,50.68,0
T-163,6,7.93,68.21,46.63,0
T-163,7,9.53,62.97,48.08,0
T-163,8,9.54,59.38,57.98,0
T-163,9,8.98,66.89,49.49,0
T-163,10,7.65,61.76,35.94,0
T-163,11,7.29,62.0,51.11,0
T-163,12,7.96,64.15,64.53,0
T-163,13,8.03,63.87,44.4,0
T-163,14,7.96,62.63,62.39,0
T-163,15,8.56,62.9,54.94,0
T-163,16,8.36,63.49,59.41,0
T-163,17,8.32,62.86,57.0,0
T-163,18,7.53,63.05,51.42,0
T-163,19,6.8,64.08,45.09,0
T-163,20,8.69,66.06,51.41,0
T-163,21,8.06,65.75,51.87,0
T-163,22,8.41,63.37,57.77,0
T-163,23,8.44,64.05,31.99,0
T-163,24,5.97,69.03,38.56,0
T-163,25,9.72,67.96,51.89,0
T-163,26,7.43,66.64,52.66,0
T-163,27,9.37,59.69,43.06,0
T-163,28,8.42,65.32,52.86,0
T-163,29,6.92,62.97,55.43,0
T-163,30,7.29,62.13,48.44,0
T-164,1,8.03,71.61,53.77,0
T-164,2,7.63,63.47,47.57,0
T-164,3,7.45,65.45,65.33,1
T-164,4,8.33,67.03,60.56,0
T-164,5,8.52,58.53,51.87,0
T-164,6,6.35,65.8,48.27,0
T-164,7,9.4,62.62,48.78,0
T-164,8,8.47,71.14,52.71,0
T-164,9,9.39,64.38,49.72,0
T-164,10,9.71,62.87,59.12,1
T-164,11,7.9,67.54,53.83,0
T-164,12,8.86,66.46,42.37,0
T-164,13,7.42,67.69,40.83,0
T-164,14,7.53,70.73,57.93,0
T-164,15,9.57,63.24,40.75,0
T-164,16,7.26,70.16,47.21,0
T-164,17,8.2,70.63,46.48,0
T-164,18,7.09,62.69,40.09,2
T-164,19,7.34,62.99,52.48,0
T-164,20,7.49,65.14,49.01,0
T-164,21,9.45,64.4,44.9,0
T-164,22,8.51,70.13,66.68,0
T-164,23,8.84,62.41,30.55,0
T-164,24,6.19,65.73,43.09,0
T-164,25,8.03,62.7,45.39,0
T-164,26,7.62,65.33,39.13,0
T-164,27,8.49,71.43,68.06,0
T-164,28,10.41,70.47,67.98,0
T-164,29,5.61,66.14,44.52,0
T-164,30,8.4,66.89,60.15,0
T-165,1,11.26,77.19,41.13,0
T-165,2,9.76,82.79,45.53,0
T-165,3,10.56,70.66,41.31,0
T-165,4,11.45,76.04,57.3,0
T-165,5,10.38,74.57,47.96,0
T-165,6,9.02,73.97,54.17,2
T-165,7,8.5,77.94,60.08,0
T-165,8,13.02,75.58,51.7,0
T-165,9,12.08,69.67,59.42,0
T-165,10,11.91,79.76,47.2,0
T-165,11,11.75,77.95,53.09,0
T-165,12,10.68,82.37,51.64,0
T-165,13,12.69,78.64,44.39,0
T-165,14,8.89,73.93,47.53,0
T-165,15,8.37,73.97,61.32,0
T-165,16,11.2,80.18,47.24,0
T-165,17,11.69,71.16,36.7,0
T-165,18,10.17,70.48,47.23,2
T-165,19,9.11,76.1,43.98,0
T-165,20,12.39,67.53,53.65,0
T-165,21,10.88,76.74,54.92,0
T-165,22,12.54,77.35,52.87,0
T-165,23,13.46,73.77,46.72,0
T-165,24,9.09,82.04,50.47,0
T-165,25,11.82,80.64,47.48,0
T-165,26,11.87,71.11,38.43,0
T-165,27,12.62,78.28,49.1,0
T-165,28,10.7,79.92,71.09,0
T-165,29,11.58,75.41,41.77,0
T-165,30,12.6,72.84,35.16,0
T-166,1,7.93,70.09,49.42,0
T-166,2,7.09,63.65,37.15,0
T-166,3,7.45,65.07,49.31,0
T-166,4,8.11,69.09,38.0,0
T-166,5,6.51,67.31,58.86,0
T-166,6,7.4,64.44,45.87,0
T-166,7,7.74,62.72,41.67,0
T-166,8,7.7,62.48,55.29,0
T-166,9,7.73,67.86,49.66,1
T-166,10,9.36,63.9,54.16,2
T-166,11,8.95,63.78,49.09,0
T-166,12,7.36,66.84,59.25,0
T-166,13,6.96,65.24,46.79,0
T-166,14,7.59,66.17,37.39,0
T-166,15,9.23,64.03,41.25,0
T-166,16,5.87,63.9,53.48,0
T-166,17,8.08,62.8,44.74,0
T-166,18,7.69,67.13,60.27,0
T-166,19,9.2,65.26,40.63,0
T-166,20,8.98,65.88,58.15,0
T-166,21,6.53,61.94,46.54,0
T-166,22,9.2,67.09,60.46,0
T-166,23,5.67,65.94,54.05,0
T-166,24,8.61,67.19,51.54,0
T-166,25,8.7,66.04,55.32,0
T-166,26,9.69,65.86,59.81,0
T-166,27,8.23,59.54,49.59,0
T-166,28,7.34,68.41,34.98,0
T-166,29,6.99,61.04,59.6,0
T-166,30,9.46,68.11,47.83,0
T-167,1,8.84,68.29,67.28,0
T-167,2,8.55,64.24,52.64,0
T-167,3,7.82,70.23,47.73,0
T-167,4,8.91,66.6,57.51,0
T-167,5,8.89,62.28,45.3,0
T-167,6,7.51,68.38,53.71,0
T-167,7,8.2,61.83,58.29,1
T-167,8,9.51,61.66,56.66,0
T-167,9,8.33,68.87,61.26,1
T-167,10,7.18,66.01,47.81,0
T-167,11,6.88,65.22,55.67,0
T-167,12,6.53,63.49,50.74,0
T-167,13,5.95,67.5,52.03,0
T-167,14,7.52,64.18,52.03,0
T-167,15,7.83,65.6,54.31,0
T-167,16,7.02,61.62,49.73,0
T-167,17,7.32,64.83,38.64,0
T-167,18,7.05,65.53,51.23,0
T-167,19,6.42,66.6,52.89,0
T-167,20,7.83,66.01,49.67,0
T-167,21,8.67,64.0,53.48,0
T-167,22,7.49,65.85,49.01,0
T-167,23,9.14,67.94,47.83,0
T-167,24,8.15,60.55,61.13,0
T-167,25,8.89,64.5,68.06,0
T-167,26,8.03,65.63,57.04,0
T-167,27,8.67,62.23,45.4,0
T-167,28,6.59,67.79,51.8,0
T-167,29,8.84,66.8,51.2,1
T-167,30,8.01,67.99,55.37,1
T-168,1,8.86,67.05,55.98,0
T-168,2,8.45,66.18,50.11,0
T-168,3,7.41,66.68,60.29,0
T-168,4,8.04,62.14,54.54,0
