Student_ID,Age,Gender,Study_Hours_per_Week,Preferred_Learning_Style,Online_Courses_Completed,Participation_in_Discussions,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Use_of_Educational_Tech,Self_Reported_Stress_Level,Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night,Final_Grade,Parental_Education,Parental_Income,Extracurricular_Activities,Commute_Time,Part_Time_Job_Hours,Access_to_Resources,Peer_Study_Group,Health_Metrics
S05687,23,Female,42,Visual,15,Yes,60,44,91,Yes,Medium,16,9,D,High School,32677.0,11,13,13,True,True,Average
S05688,20,Female,17,Kinesthetic,8,No,58,48,77,Yes,Low,7,9,D,High School,42352.0,20,16,24,False,True,Excellent
S05689,22,Female,29,Reading/Writing,10,No,86,90,84,No,Medium,2,5,A,Master's,106652.15,16,76,7,True,False,Poor
S05690,19,Male,23,Reading/Writing,9,No,88,94,53,Yes,Low,21,4,A,PhD,209439.15,18,165,9,True,False,Poor
S05691,27,Female,18,Auditory,4,No,83,42,66,Yes,High,1,4,D,High School,36461.0,19,174,25,False,False,Poor
S05692,22,Female,7,Reading/Writing,17,No,99,80,68,No,High,17,8,B,PhD,226019.84999999998,23,175,21,True,False,Poor
S05693,23,Male,40,Kinesthetic,6,Yes,100,92,76,Yes,Low,17,6,A,PhD,154758.94999999998,12,54,2,True,False,Average
S05694,22,Male,15,Kinesthetic,6,Yes,79,41,95,No,High,15,7,D,High School,27826.0,20,24,26,True,True,Poor
S05695,27,Female,36,Kinesthetic,16,Yes,54,82,66,Yes,Medium,25,10,B,Master's,108185.09999999999,13,148,6,True,True,Average
S05696,18,Male,30,Reading/Writing,6,No,91,95,70,Yes,High,11,5,A,Master's,95643.2,15,81,6,True,True,Poor
S05697,18,Male,20,Visual,20,Yes,61,92,95,Yes,High,28,5,A,Master's,132015.4,19,24,12,True,True,Poor
S05698,26,Female,10,Reading/Writing,19,Yes,80,98,75,No,Medium,14,8,A,Master's,112651.7,22,19,15,True,True,Average
S05699,28,Male,42,Auditory,8,Yes,67,61,82,Yes,Medium,23,6,C,Bachelor's,60260.0,11,14,8,True,True,Average
S05700,22,Male,12,Visual,15,Yes,63,96,88,Yes,Medium,22,4,A,Master's,133861.15,21,54,15,True,True,Poor
S05701,22,Male,25,Reading/Writing,5,No,75,56,62,Yes,High,22,9,C,Bachelor's,72149.0,17,39,18,False,False,Poor
S05702,19,Male,47,Visual,5,Yes,51,99,86,Yes,Medium,7,10,A,PhD,159406.09999999998,10,63,0,True,True,Average
S05703,21,Female,38,Kinesthetic,11,Yes,75,43,89,Yes,High,12,4,D,High School,37986.0,13,27,15,False,True,Poor
S05704,19,Male,42,Visual,4,Yes,80,81,85,Yes,Medium,23,7,B,Master's,96345.84999999999,11,100,3,True,True,Average
S05705,24,Female,19,Visual,7,Yes,95,80,89,No,High,23,8,B,PhD,144224.94999999998,19,25,15,True,True,Poor
S05706,26,Male,20,Reading/Writing,18,No,75,64,82,Yes,Medium,22,9,C,Bachelor's,78955.0,19,43,19,False,False,Average
S05707,19,Male,19,Visual,11,No,87,69,64,No,Medium,25,7,C,Bachelor's,69128.0,19,99,17,False,False,Average
S05708,19,Male,47,Reading/Writing,18,Yes,77,67,65,Yes,High,4,4,C,Bachelor's,59335.0,10,123,4,True,True,Poor
S05709,28,Male,23,Kinesthetic,0,Yes,65,85,75,Yes,Low,8,6,A,PhD,204253.8,18,104,11,True,True,Average
S05710,23,Male,46,Reading/Writing,3,No,63,97,84,Yes,High,18,6,A,Master's,112588.45,10,40,0,False,False,Poor
S05711,28,Female,31,Kinesthetic,9,No,59,56,56,Yes,Low,14,4,C,Bachelor's,74887.0,15,130,15,False,False,Poor
S05712,19,Female,20,Kinesthetic,10,No,51,88,78,Yes,High,7,10,A,Master's,117772.65,19,92,13,False,False,Poor
S05713,18,Male,47,Reading/Writing,7,Yes,98,49,57,Yes,High,9,4,D,High School,49591.0,10,52,8,False,False,Poor
S05714,18,Male,33,Reading/Writing,4,No,89,55,65,Yes,Low,11,10,C,Bachelor's,59660.0,14,93,14,False,False,Excellent
S05715,18,Male,43,Auditory,10,Yes,62,74,79,Yes,Medium,20,7,B,Master's,136772.94999999998,11,66,4,True,False,Average
S05716,28,Male,45,Auditory,19,No,69,79,75,Yes,Medium,17,6,B,Master's,95951.4,10,94,2,True,False,Average
S05717,25,Female,20,Kinesthetic,2,Yes,82,44,54,No,Medium,2,5,D,High School,49738.0,19,40,24,False,True,Poor
S05718,18,Female,13,Kinesthetic,5,No,66,74,98,Yes,Medium,30,5,B,Master's,132573.15,21,76,19,True,False,Poor
S05719,22,Male,15,Kinesthetic,12,Yes,54,69,84,Yes,Low,23,8,C,Bachelor's,79057.0,20,16,19,False,True,Excellent
S05720,22,Female,15,Reading/Writing,3,Yes,73,93,69,Yes,Low,24,9,A,Master's,103188.34999999999,20,145,13,True,True,Excellent
S05721,21,Other,20,Reading/Writing,3,Yes,73,89,88,Yes,Medium,18,10,A,Master's,132028.05,19,112,12,True,True,Average
S05722,25,Male,12,Auditory,4,No,90,76,78,No,Medium,11,8,B,Master's,103409.15,21,14,20,True,True,Average
S05723,29,Male,39,Kinesthetic,16,Yes,95,94,86,Yes,High,2,6,A,Master's,125039.49999999999,12,56,1,True,True,Poor
S05724,22,Male,12,Kinesthetic,1,Yes,85,47,69,No,Low,26,10,D,High School,31530.0,21,177,27,True,False,Excellent
S05725,24,Male,45,Reading/Writing,16,Yes,67,86,97,No,High,6,7,A,Master's,130641.15,10,85,0,False,False,Poor
S05726,20,Male,26,Auditory,6,Yes,67,44,51,Yes,Medium,1,7,D,High School,35680.0,17,24,21,False,False,Average
S05727,24,Female,22,Kinesthetic,2,Yes,100,51,78,Yes,Low,0,7,D,High School,48360.0,18,42,21,True,False,Average
S05728,27,Female,39,Visual,1,Yes,50,42,97,Yes,High,17,7,D,High School,31471.0,12,33,14,True,True,Poor
S05729,18,Male,15,Reading/Writing,10,No,95,87,87,Yes,Medium,18,7,A,Master's,125140.7,20,104,15,True,False,Average
S05730,19,Female,13,Reading/Writing,7,Yes,92,65,81,Yes,Low,7,10,C,Bachelor's,67604.0,21,56,21,False,True,Excellent
S05731,27,Female,24,Reading/Writing,1,No,74,46,59,No,High,5,6,D,High School,39673.0,17,172,21,False,True,Poor
S05732,20,Female,46,Kinesthetic,10,Yes,89,59,87,No,Medium,25,10,C,Bachelor's,77386.0,10,23,7,True,True,Average
S05733,27,Male,14,Kinesthetic,1,No,88,75,96,Yes,Low,11,10,B,Master's,118598.34999999999,21,119,19,True,False,Excellent
S05734,24,Male,43,Auditory,13,No,77,49,56,Yes,High,16,6,D,High School,45450.0,11,133,10,False,False,Poor
S05735,23,Male,12,Visual,6,No,54,88,64,Yes,Medium,5,9,A,PhD,207425.49999999997,21,169,17,True,False,Average
S05736,19,Female,40,Auditory,5,No,51,76,98,Yes,Medium,17,7,B,Master's,106423.29999999999,12,96,6,True,True,Average
S05737,24,Female,6,Reading/Writing,20,Yes,70,45,92,Yes,Medium,20,6,D,High School,22744.0,23,34,30,False,False,Average
S05738,23,Male,48,Kinesthetic,7,Yes,69,69,50,Yes,Low,28,7,C,Bachelor's,62797.0,9,81,3,False,True,Average
S05739,24,Male,10,Reading/Writing,10,No,96,66,66,No,Medium,22,4,C,Bachelor's,61748.0,22,69,23,False,False,Poor
S05740,23,Female,18,Visual,18,No,98,47,84,No,Medium,10,10,D,High School,25153.0,19,30,24,False,False,Average
S05741,20,Female,12,Visual,1,Yes,63,76,92,Yes,Medium,11,9,B,Master's,131971.69999999998,21,102,20,True,True,Average
S05742,25,Male,18,Kinesthetic,16,No,86,83,60,Yes,Medium,28,7,B,PhD,197337.69999999998,19,166,15,True,False,Average
S05743,26,Female,27,Visual,15,No,80,49,79,Yes,Medium,11,7,D,High School,27376.0,16,61,18,False,False,Average
S05744,28,Male,43,Auditory,19,Yes,87,95,68,Yes,Medium,18,6,A,Master's,102152.2,11,60,0,False,True,Average
S05745,27,Male,11,Reading/Writing,1,No,53,67,96,Yes,High,5,6,C,Bachelor's,72255.0,22,27,22,True,False,Poor
S05746,27,Other,33,Visual,5,Yes,70,44,93,Yes,Low,25,7,D,High School,29547.0,14,16,17,False,True,Average
S05747,25,Male,35,Kinesthetic,19,No,94,95,66,Yes,Medium,26,8,A,Master's,132550.15,14,162,3,True,False,Average
S05748,26,Female,34,Visual,4,Yes,96,93,87,Yes,Medium,25,7,A,Master's,107182.29999999999,14,16,4,True,False,Average
S05749,23,Other,20,Kinesthetic,15,Yes,81,63,67,Yes,Medium,28,7,C,Bachelor's,51420.0,19,126,19,False,False,Average
S05750,23,Male,24,Reading/Writing,15,No,61,71,89,Yes,Low,19,6,B,Master's,96840.34999999999,17,47,15,True,True,Average
S05751,21,Female,5,Reading/Writing,17,No,50,47,65,Yes,Low,9,8,D,High School,33459.0,24,175,30,False,False,Excellent
S05752,19,Female,31,Reading/Writing,10,Yes,51,66,86,No,Low,7,6,C,Bachelor's,67511.0,15,119,12,False,True,Average
S05753,23,Male,17,Auditory,16,Yes,52,69,51,Yes,Medium,24,10,C,Bachelor's,71717.0,20,24,18,False,True,Average
S05754,20,Male,36,Visual,13,Yes,53,41,78,No,Low,1,5,D,High School,25572.0,13,74,16,False,True,Poor
S05755,20,Female,44,Visual,2,No,99,89,97,Yes,Medium,30,8,A,Master's,101742.79999999999,11,19,0,True,False,Average
S05756,23,Female,21,Reading/Writing,13,No,62,92,100,Yes,Low,17,5,A,PhD,216009.09999999998,18,51,11,True,True,Poor
S05757,29,Male,19,Kinesthetic,18,Yes,86,76,82,No,Medium,28,4,B,Master's,132592.69999999998,19,57,16,True,True,Poor
S05758,26,Female,29,Visual,2,Yes,92,98,74,Yes,Low,16,9,A,Master's,93584.7,16,31,5,True,False,Excellent
S05759,23,Female,27,Kinesthetic,13,No,65,42,59,Yes,Medium,1,5,D,High School,36582.0,16,109,20,False,True,Poor
S05760,20,Male,16,Auditory,17,No,81,61,54,Yes,Medium,6,8,C,Bachelor's,77830.0,20,33,21,False,False,Average
S05761,20,Female,18,Reading/Writing,16,Yes,74,71,53,Yes,Medium,3,7,B,Master's,113725.79999999999,19,97,18,True,True,Average
S05762,23,Female,48,Kinesthetic,1,Yes,94,73,98,No,High,10,9,B,PhD,228320.99999999997,9,70,2,False,True,Poor
S05763,29,Female,35,Kinesthetic,15,Yes,54,80,98,Yes,Low,21,4,B,Master's,107274.29999999999,14,29,7,False,True,Poor
S05764,25,Female,20,Kinesthetic,11,Yes,72,76,54,Yes,Medium,22,8,B,Master's,112659.74999999999,19,159,16,True,True,Average
S05765,20,Female,28,Reading/Writing,0,Yes,65,85,87,Yes,Low,23,5,A,Master's,98652.74999999999,16,37,9,True,True,Poor
S05766,21,Female,6,Kinesthetic,17,Yes,55,71,89,No,Medium,7,4,B,Master's,106305.99999999999,23,114,24,True,False,Poor
S05767,18,Male,6,Reading/Writing,19,Yes,92,42,52,No,Medium,18,9,D,High School,49906.0,23,157,31,False,True,Average
S05768,21,Male,9,Reading/Writing,16,No,67,65,98,No,Low,23,10,C,Bachelor's,57407.0,22,38,23,True,False,Excellent
S05769,24,Male,11,Reading/Writing,19,Yes,69,80,62,Yes,Low,18,8,B,Master's,100214.45,22,102,19,True,False,Excellent
S05770,27,Male,23,Kinesthetic,7,Yes,75,46,89,Yes,Low,23,6,D,High School,23156.0,18,98,21,False,True,Average
S05771,25,Male,43,Reading/Writing,10,No,98,63,61,Yes,Medium,5,5,C,Bachelor's,56692.0,11,132,7,False,False,Poor
S05772,22,Male,10,Auditory,10,No,83,55,72,No,Low,25,10,C,Bachelor's,51294.0,22,77,26,True,False,Excellent
S05773,24,Male,7,Visual,18,Yes,55,49,89,No,Medium,24,5,D,High School,28701.0,23,102,28,True,False,Poor
S05774,22,Male,44,Kinesthetic,11,Yes,81,81,54,Yes,Medium,19,8,B,Master's,99517.54999999999,11,91,2,False,True,Average
S05775,23,Female,14,Auditory,13,Yes,64,81,56,Yes,Medium,5,6,B,Master's,96014.65,21,49,17,True,True,Average
S05776,20,Female,13,Auditory,13,Yes,87,75,70,Yes,Medium,0,9,B,Master's,117548.4,21,51,19,True,False,Average
S05777,21,Male,18,Reading/Writing,13,Yes,85,71,85,Yes,Low,10,8,B,Master's,109714.59999999999,19,60,18,False,True,Excellent
S05778,27,Male,9,Visual,7,Yes,67,58,51,Yes,High,29,7,C,Bachelor's,74907.0,22,25,25,False,True,Poor
S05779,25,Female,48,Kinesthetic,5,No,88,46,54,Yes,Low,3,9,D,High School,46018.0,9,168,9,False,False,Excellent
S05780,24,Male,10,Visual,15,Yes,66,41,52,Yes,Low,29,6,D,High School,27443.0,22,99,29,False,True,Average
S05781,27,Female,37,Auditory,11,Yes,52,55,76,Yes,Low,28,7,C,Bachelor's,78319.0,13,96,12,False,True,Average
S05782,20,Male,44,Auditory,11,Yes,92,58,97,Yes,Low,29,8,C,Bachelor's,65271.0,11,107,8,True,True,Excellent
S05783,29,Other,30,Kinesthetic,16,Yes,57,72,85,No,Medium,24,10,B,Master's,119993.29999999999,15,74,12,False,False,Average
S05784,19,Female,27,Visual,9,Yes,93,45,55,No,Medium,30,5,D,High School,33316.0,16,150,19,False,True,Poor
S05785,24,Male,25,Auditory,5,Yes,51,77,62,Yes,Medium,7,4,B,PhD,143241.69999999998,17,133,12,False,True,Poor
S05786,21,Female,7,Visual,15,No,65,64,88,No,Medium,14,5,C,Bachelor's,51925.0,23,58,25,False,False,Poor
S05787,25,Female,45,Reading/Writing,1,Yes,53,77,65,Yes,Low,29,4,B,Master's,116988.34999999999,10,84,2,True,False,Poor
S05788,28,Male,7,Visual,18,No,89,49,93,Yes,Low,15,5,D,High School,21936.0,23,42,28,True,False,Poor
S05789,23,Female,25,Auditory,13,Yes,67,99,67,Yes,Low,18,7,A,Master's,101134.45,17,87,7,True,False,Average
S05790,18,Male,9,Visual,17,No,55,40,82,Yes,Medium,11,4,D,High School,28405.0,22,38,30,False,False,Poor
S05791,19,Male,25,Kinesthetic,8,Yes,60,43,61,Yes,Low,5,7,D,High School,48313.0,17,82,21,False,False,Average
S05792,26,Male,35,Visual,8,Yes,72,40,91,Yes,Low,28,10,D,High School,43490.0,14,45,17,True,True,Excellent
S05793,19,Male,18,Auditory,12,No,76,100,67,Yes,Medium,8,10,A,Master's,124862.4,19,160,11,True,False,Average
S05794,21,Male,32,Auditory,5,No,70,82,74,No,Low,18,10,B,Master's,109891.7,15,116,8,True,False,Excellent
S05795,20,Female,35,Auditory,6,Yes,62,94,78,Yes,Low,29,9,A,Master's,93054.54999999999,14,78,3,True,True,Excellent
S05796,19,Female,5,Visual,0,No,93,100,72,Yes,Medium,18,10,A,Master's,94446.04999999999,24,24,17,True,False,Average
S05797,20,Other,18,Reading/Writing,8,Yes,87,58,94,Yes,Medium,16,5,C,Bachelor's,54870.0,19,64,21,False,True,Poor
S05798,28,Female,45,Visual,12,Yes,67,88,98,Yes,High,18,8,A,Master's,112245.74999999999,10,63,0,True,False,Poor
S05799,27,Female,33,Visual,10,No,77,97,88,Yes,Medium,14,7,A,PhD,227729.9,14,110,3,False,False,Average
S05800,18,Female,48,Reading/Writing,4,No,71,40,65,No,Medium,26,5,D,High School,46562.0,9,37,11,False,False,Poor
S05801,26,Male,14,Kinesthetic,5,Yes,73,72,100,No,Medium,28,8,B,Master's,116435.2,21,98,20,True,False,Average
S05802,23,Female,30,Auditory,13,Yes,76,43,98,Yes,Medium,29,6,D,High School,32819.0,15,89,19,False,False,Average
S05803,28,Female,49,Auditory,11,No,91,82,90,Yes,High,28,6,B,PhD,227236.55,9,93,0,True,True,Poor
S05804,27,Male,13,Auditory,14,Yes,91,44,70,Yes,Medium,26,4,D,High School,41566.0,21,34,27,True,True,Poor
S05805,21,Female,7,Kinesthetic,15,Yes,65,58,73,No,Low,1,4,C,Bachelor's,56817.0,23,85,26,False,False,Poor
S05806,23,Female,15,Visual,9,No,78,46,56,Yes,Low,2,9,D,High School,21967.0,20,43,25,False,False,Excellent
S05807,24,Male,13,Kinesthetic,6,Yes,79,47,88,No,Medium,22,6,D,High School,23098.0,21,57,26,False,True,Average
S05808,18,Male,25,Visual,0,Yes,96,65,84,Yes,Medium,29,5,C,Bachelor's,65284.0,17,67,15,False,True,Poor
S05809,23,Female,38,Auditory,8,No,81,87,70,Yes,Medium,14,9,A,Master's,101258.65,13,82,4,False,True,Average
S05810,28,Female,8,Kinesthetic,19,Yes,67,52,85,Yes,Medium,13,7,D,High School,38393.0,23,115,28,False,True,Average
S05811,23,Female,16,Auditory,3,Yes,65,57,92,No,Low,3,8,C,Bachelor's,51914.0,20,43,22,False,True,Excellent
S05812,21,Female,40,Visual,2,No,50,52,97,Yes,Medium,17,7,D,High School,31707.0,12,68,12,False,False,Average
S05813,27,Female,47,Visual,9,Yes,70,98,89,Yes,Medium,9,4,A,Master's,115752.09999999999,10,61,0,True,False,Poor
S05814,26,Male,22,Kinesthetic,4,No,89,44,82,Yes,High,24,8,D,High School,48438.0,18,40,23,True,False,Poor
S05815,23,Male,7,Visual,8,No,61,100,59,Yes,Low,16,10,A,Master's,97240.54999999999,23,57,16,True,False,Excellent
S05816,22,Female,24,Auditory,4,Yes,96,85,64,Yes,Low,24,10,A,Master's,128062.84999999999,17,133,11,True,True,Excellent
S05817,27,Female,6,Auditory,19,Yes,92,86,76,No,Medium,2,4,A,Master's,121572.24999999999,23,104,20,True,True,Poor
S05818,27,Female,32,Reading/Writing,18,No,65,94,94,No,Low,3,10,A,Master's,93363.9,15,58,5,False,False,Excellent
S05819,24,Male,47,Auditory,19,Yes,92,73,59,Yes,High,18,9,B,PhD,138898.15,10,103,2,False,True,Poor
S05820,24,Male,46,Reading/Writing,6,Yes,56,42,85,Yes,Medium,11,6,D,High School,39653.0,10,80,11,False,True,Average
S05821,21,Female,22,Auditory,16,Yes,73,86,99,Yes,Low,1,4,A,Master's,126720.79999999999,18,108,12,True,True,Poor
S05822,27,Male,7,Reading/Writing,15,Yes,54,44,82,No,Medium,11,5,D,High School,32089.0,23,112,30,False,True,Poor
S05823,28,Female,10,Kinesthetic,8,No,67,52,59,Yes,High,11,4,D,High School,37124.0,22,142,27,False,False,Poor
S05824,29,Male,41,Auditory,12,No,82,51,80,Yes,High,16,6,D,High School,37124.0,12,37,11,True,False,Poor
S05825,20,Male,42,Visual,16,Yes,54,64,59,No,Medium,18,5,C,Bachelor's,72274.0,11,63,8,False,False,Poor
S05826,24,Male,7,Reading/Writing,8,No,64,75,54,No,Medium,2,5,B,PhD,149773.69999999998,23,142,22,True,False,Poor
S05827,24,Other,46,Auditory,17,Yes,58,63,94,Yes,Low,9,10,C,Bachelor's,53183.0,10,81,6,True,False,Excellent
S05828,21,Female,44,Auditory,19,Yes,80,83,53,Yes,Low,0,9,B,PhD,209217.19999999998,11,94,2,True,True,Excellent
S05829,20,Female,11,Kinesthetic,12,No,72,40,79,Yes,High,4,10,D,High School,25494.0,22,42,29,False,False,Poor
S05830,21,Other,11,Visual,16,Yes,86,42,71,Yes,High,10,5,D,High School,41405.0,22,11,28,True,True,Poor
S05831,20,Female,24,Reading/Writing,15,No,52,42,97,No,Medium,4,5,D,High School,49178.0,17,17,22,False,False,Poor
S05832,21,Male,33,Kinesthetic,14,Yes,51,67,77,Yes,Medium,7,8,C,Bachelor's,63487.0,14,85,11,False,True,Average
S05833,26,Female,31,Kinesthetic,8,No,77,60,64,Yes,Medium,24,9,C,Bachelor's,62213.0,15,72,14,False,True,Average
S05834,22,Female,44,Reading/Writing,13,No,72,48,61,Yes,Medium,14,10,D,High School,33614.0,11,145,11,False,True,Average
S05835,22,Male,43,Auditory,19,No,60,84,81,Yes,Low,27,5,B,Master's,135311.3,11,53,2,True,False,Poor
S05836,26,Male,43,Visual,11,Yes,96,72,58,No,Medium,29,9,B,Master's,104499.34999999999,11,135,5,True,False,Average
S05837,29,Female,8,Reading/Writing,6,No,74,97,98,Yes,Medium,20,7,A,Master's,97225.59999999999,23,31,16,True,False,Average
S05838,29,Female,25,Visual,15,Yes,100,91,79,No,Low,6,5,A,PhD,146089.09999999998,17,10,9,True,True,Poor
S05839,23,Male,40,Reading/Writing,17,No,51,64,65,Yes,High,15,5,C,Bachelor's,52637.0,12,102,9,False,False,Poor
S05840,25,Male,12,Visual,12,Yes,90,60,95,Yes,Medium,3,7,C,Bachelor's,50934.0,21,118,24,False,True,Average
S05841,18,Female,16,Auditory,9,No,53,97,72,Yes,Low,21,6,A,Master's,101977.4,20,77,12,False,False,Average
S05842,24,Male,35,Auditory,10,Yes,56,94,91,No,Low,11,8,A,PhD,190075.44999999998,14,46,3,True,True,Excellent
S05843,24,Male,45,Auditory,16,Yes,99,58,58,Yes,Medium,29,8,C,Bachelor's,51505.0,10,117,7,False,False,Average
S05844,20,Male,43,Auditory,20,Yes,63,63,75,No,Medium,0,9,C,Bachelor's,61472.0,11,99,7,False,True,Average
S05845,25,Male,33,Reading/Writing,12,Yes,55,54,67,Yes,Low,30,7,D,High School,22624.0,14,112,14,False,True,Average
S05846,22,Male,42,Reading/Writing,2,Yes,50,58,88,No,Medium,0,4,C,Bachelor's,73013.0,11,96,9,False,False,Poor
S05847,27,Female,23,Auditory,6,Yes,58,73,91,Yes,Medium,8,10,B,PhD,181079.0,18,42,14,True,True,Average
S05848,27,Female,10,Kinesthetic,7,Yes,76,97,71,Yes,Medium,14,7,A,Master's,132753.69999999998,22,43,15,True,True,Average
S05849,25,Male,28,Kinesthetic,14,Yes,84,78,98,Yes,Medium,7,6,B,PhD,201902.05,16,94,11,False,True,Average
S05850,24,Female,49,Auditory,12,Yes,67,85,77,No,Medium,26,10,A,PhD,160564.15,9,104,0,True,True,Average
S05851,27,Other,22,Kinesthetic,3,No,84,71,61,Yes,Medium,23,7,B,Master's,123719.29999999999,18,63,16,True,False,Average
S05852,18,Male,35,Reading/Writing,18,Yes,52,71,87,Yes,High,5,6,B,Master's,94176.95,14,72,9,True,True,Poor
S05853,28,Male,23,Reading/Writing,6,Yes,55,100,67,No,Medium,24,8,A,PhD,180238.34999999998,18,94,8,False,True,Average
S05854,20,Male,27,Reading/Writing,17,Yes,97,89,92,Yes,Medium,0,7,A,Master's,125754.79999999999,16,11,8,True,True,Average
S05855,27,Female,19,Reading/Writing,6,No,95,47,89,Yes,Medium,23,7,D,High School,23950.0,19,48,23,True,True,Average
S05856,29,Male,16,Kinesthetic,17,No,98,84,64,Yes,Medium,26,6,B,Master's,104566.04999999999,20,148,16,True,True,Average
S05857,20,Male,40,Visual,4,Yes,82,61,62,Yes,High,26,9,C,Bachelor's,59322.0,12,118,9,True,False,Poor
S05858,18,Female,41,Kinesthetic,5,Yes,76,87,79,Yes,Medium,13,8,A,Master's,99162.2,12,89,2,True,True,Average
S05859,27,Female,16,Reading/Writing,2,No,62,63,65,Yes,High,1,6,C,Bachelor's,68034.0,20,112,21,False,False,Poor
S05860,29,Male,16,Reading/Writing,18,Yes,56,62,64,Yes,Low,25,7,C,Bachelor's,62641.0,20,46,21,False,True,Average
S05861,29,Female,24,Kinesthetic,13,No,99,40,91,Yes,Low,11,10,D,High School,36415.0,17,95,23,False,False,Excellent
S05862,23,Female,8,Kinesthetic,4,Yes,67,43,80,Yes,Medium,13,4,D,High School,43372.0,23,112,30,False,True,Poor
S05863,20,Female,8,Auditory,9,Yes,73,94,50,Yes,Medium,23,7,A,Master's,99165.65,23,58,17,True,True,Average
S05864,23,Male,36,Visual,3,Yes,54,98,94,Yes,Low,2,7,A,Master's,94086.09999999999,13,17,2,True,True,Average
S05865,18,Female,22,Auditory,2,Yes,72,53,80,Yes,Low,18,4,D,High School,46971.0,18,11,20,False,True,Poor
S05866,24,Female,14,Reading/Writing,18,Yes,80,94,76,Yes,Medium,10,6,A,Master's,121660.79999999999,21,109,14,True,True,Average
S05867,21,Female,17,Visual,5,Yes,77,92,77,Yes,Medium,18,7,A,Master's,106731.49999999999,20,28,13,True,True,Average
S05868,21,Male,43,Auditory,5,Yes,53,53,62,No,High,18,5,D,High School,36606.0,11,90,9,True,False,Poor
S05869,29,Female,35,Kinesthetic,1,Yes,70,45,67,Yes,High,13,4,D,High School,49591.0,14,85,15,False,True,Poor
S05870,25,Male,30,Reading/Writing,7,No,93,62,85,Yes,Low,9,4,C,Bachelor's,63295.0,15,51,14,True,True,Poor
S05871,29,Male,30,Reading/Writing,17,Yes,97,54,96,Yes,High,19,7,D,High School,31650.0,15,84,16,False,False,Poor
S05872,29,Male,6,Auditory,1,No,81,94,76,No,Medium,8,8,A,Master's,130821.7,23,67,18,False,False,Average
S05873,27,Male,21,Kinesthetic,15,Yes,78,40,50,Yes,Medium,9,10,D,High School,21802.0,18,160,24,False,True,Average
S05874,20,Male,42,Kinesthetic,17,Yes,87,87,76,Yes,High,26,8,A,Master's,94512.74999999999,11,64,2,True,False,Poor
S05875,29,Male,37,Auditory,9,Yes,91,64,68,Yes,Medium,22,6,C,Bachelor's,58787.0,13,132,10,True,True,Average
S05876,28,Male,28,Reading/Writing,11,No,67,42,79,Yes,Low,23,10,D,High School,38566.0,16,103,20,False,False,Excellent
S05877,21,Female,19,Visual,13,No,91,49,84,No,Low,18,4,D,High School,31743.0,19,33,22,False,False,Poor
S05878,27,Male,27,Reading/Writing,13,No,95,83,67,Yes,Medium,14,7,B,Master's,109088.99999999999,16,142,10,True,False,Average
S05879,18,Male,35,Reading/Writing,4,No,56,89,68,No,Low,8,10,A,Master's,97783.34999999999,14,30,4,True,True,Excellent
S05880,18,Female,28,Visual,20,Yes,89,61,59,No,Medium,23,5,C,Bachelor's,51138.0,16,150,15,True,True,Poor
S05881,19,Female,29,Kinesthetic,13,Yes,64,88,63,Yes,Low,22,4,A,Master's,131350.69999999998,16,66,8,False,False,Poor
S05882,23,Male,46,Kinesthetic,10,Yes,93,97,76,Yes,Low,19,7,A,Master's,120050.79999999999,10,53,0,True,False,Average
S05883,26,Female,41,Kinesthetic,16,Yes,73,62,63,No,Low,3,9,C,Bachelor's,55654.0,12,163,8,False,False,Excellent
S05884,24,Male,24,Reading/Writing,10,Yes,56,75,62,No,High,19,6,B,Master's,98323.84999999999,17,76,14,True,False,Poor
S05885,19,Female,25,Reading/Writing,11,Yes,90,41,83,Yes,Low,10,10,D,High School,43936.0,17,34,21,False,True,Excellent
S05886,24,Female,15,Kinesthetic,11,Yes,60,96,61,Yes,Medium,17,4,A,Master's,119970.29999999999,20,165,13,True,True,Poor
