Student_ID,Age,Study_Hours_per_Week,Online_Courses_Completed,Assignment_Completion_Rate,Exam_Score,Attendance_Rate,Sleep_Hours_per_Night,Parental_Income,Extracurricular_Activities,Commute_Time,Part_Time_Job_Hours,Time_Spent_on_Social_Media,Gender,Preferred_Learning_Style,Participation_in_Discussions,Use_of_Educational_Tech,Peer_Study_Group,Self_Reported_Stress_Level,Parental_Education,Health_Metrics,Final_Grade,Letter_Grade
S04676,25,19.8,9.25,74.22,72.82,76.41,8.7,89661.12,16.77,88.9,13.3,3.43,Female,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Excellent,83.33,B
S04677,21,20.4,9.86,70.29,63.03,73.67,8.3,94356.11,16.98,92.1,6.1,3.47,Male,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Excellent,84.79,B
S04678,22,22.9,9.32,74.46,66.17,80.34,7.3,84992.29,14.56,88.4,16.6,3.83,Male,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Average,81.31,B-
S04679,25,5.0,2.1,61.1,46.87,58.3,6.9,62968.94,13.08,130.2,17.3,4.56,Male,Auditory,No,Yes,False,Medium,High_School_Diploma,Average,66.04,D
S04680,19,24.2,12.06,73.27,61.99,73.69,8.6,88497.68,15.88,114.3,8.5,2.96,Male,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Excellent,81.14,B-
S04681,22,19.5,4.4,72.34,60.25,76.49,8.3,84448.5,14.55,62.7,18.7,3.05,Male,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Excellent,80.86,B-
S04682,22,38.4,12.18,81.48,79.08,83.44,8.0,53433.46,12.66,92.9,10.1,3.91,Female,Kinesthetic,Yes,Yes,True,Medium,High_School_Diploma,Average,83.53,B
S04683,20,29.0,16.37,74.59,74.72,82.66,7.9,141253.67,18.14,64.8,6.6,4.48,Male,Visual,No,Yes,True,Medium,Bachelors_Degree,Average,92.9,A-
S04684,22,22.3,8.18,61.32,61.69,63.99,6.0,113115.59,15.86,145.5,16.4,4.77,Female,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,76.77,C
S04685,25,19.2,7.4,68.87,69.9,74.63,6.3,100620.83,14.47,87.7,21.0,4.0,Male,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,82.24,B-
S04686,23,32.9,14.76,75.43,84.27,82.33,6.7,105421.98,14.76,77.4,13.3,3.93,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,88.87,B+
S04687,24,36.5,11.03,88.46,78.14,91.64,6.4,125440.2,12.55,109.5,10.1,3.16,Female,Kinesthetic,Yes,Yes,True,Low,Associate_Degree,Average,94.25,A
S04688,23,30.3,12.75,82.28,74.53,85.59,5.2,105130.57,14.92,100.8,13.0,4.86,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Poor,88.21,B+
S04689,24,32.0,11.9,87.47,86.92,101.91,6.7,139192.07,15.89,64.8,14.8,3.28,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,94.67,A
S04690,23,15.0,8.13,72.05,65.52,72.93,9.4,105477.61,17.55,93.9,8.9,3.06,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Excellent,84.63,B
S04691,21,14.9,10.3,68.12,63.03,63.11,10.0,47078.5,17.42,59.9,5.0,2.82,Female,Auditory,No,Yes,False,High,High_School_Diploma,Excellent,77.84,C+
S04692,21,27.0,9.49,73.03,76.42,84.81,7.4,117086.44,17.21,111.7,13.1,4.44,Female,Visual,No,Yes,True,Medium,Associate_Degree,Average,85.04,B
S04693,21,15.9,10.93,66.68,59.73,65.74,8.6,95257.35,16.76,115.3,10.7,3.99,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Excellent,78.33,C+
S04694,22,11.4,7.82,59.81,63.66,78.38,7.1,82438.42,15.9,57.0,11.5,3.94,Male,Auditory,No,No,False,High,Some_College_No_Degree,Average,80.62,B-
S04695,25,22.4,7.56,76.25,72.73,80.08,5.7,79818.67,13.08,82.9,14.8,4.26,Male,Reading/Writing,Yes,Yes,False,Low,Some_College_No_Degree,Poor,83.13,B
S04696,21,21.2,10.64,70.38,63.94,80.01,7.6,47365.13,12.34,56.6,11.4,3.26,Male,Reading/Writing,No,Yes,False,Medium,High_School_Diploma,Average,77.67,C+
S04697,23,14.3,5.13,61.55,61.36,64.55,7.0,71909.26,15.87,112.3,8.9,4.3,Male,Auditory,No,Yes,False,High,Some_College_No_Degree,Average,79.08,C+
S04698,22,36.0,13.81,88.98,88.74,100.41,6.3,137347.13,16.74,26.9,14.3,2.89,Male,Kinesthetic,Yes,Yes,True,Medium,Bachelors_Degree,Average,96.91,A
S04699,22,35.8,10.36,84.43,78.73,87.75,8.3,107722.4,15.19,86.3,5.5,2.5,Male,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Excellent,92.92,A-
S04700,23,9.7,4.78,68.47,60.1,77.03,8.6,121932.91,17.57,87.1,17.3,3.64,Male,Auditory,No,Yes,False,High,Associate_Degree,Excellent,81.84,B-
S04701,22,16.6,9.61,65.42,69.89,84.39,7.4,123832.75,17.55,81.2,9.4,4.54,Female,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,86.81,B
S04702,25,21.5,9.46,77.65,70.55,77.51,8.3,134156.58,12.97,151.3,16.6,2.74,Female,Reading/Writing,Yes,Yes,False,Low,Bachelors_Degree,Excellent,78.89,C+
S04703,24,27.3,10.84,77.63,89.42,94.65,6.6,134740.81,20.22,56.6,8.2,2.84,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,96.94,A
S04704,25,18.3,8.59,74.37,70.19,80.18,7.6,92284.33,14.8,85.1,19.6,4.03,Male,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Average,81.03,B-
S04705,22,24.3,5.82,77.74,71.59,82.69,8.2,84955.34,18.12,114.1,10.6,2.63,Female,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Excellent,83.61,B
S04706,19,20.6,10.45,63.93,65.89,68.6,9.8,100068.9,19.79,107.5,8.2,3.18,Male,Reading/Writing,No,Yes,False,High,Associate_Degree,Excellent,81.45,B-
S04707,22,34.8,9.71,87.31,82.12,98.53,6.9,100128.25,16.54,87.7,8.4,3.11,Female,Visual,Yes,Yes,True,Low,Associate_Degree,Average,92.37,A-
S04708,23,21.7,9.75,79.6,70.34,89.8,7.5,84218.44,14.53,53.0,14.2,3.49,Male,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,84.12,B
S04709,25,22.4,6.64,79.78,74.33,78.01,7.9,68327.15,16.0,83.7,10.5,2.98,Female,Reading/Writing,Yes,Yes,False,Low,High_School_Diploma,Average,82.7,B-
S04710,24,46.6,13.07,98.97,88.86,101.77,6.0,91687.11,12.37,71.2,16.0,3.97,Male,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,92.09,A-
S04711,23,14.9,9.45,77.27,64.89,82.63,7.6,116790.33,19.03,86.9,13.9,4.0,Female,Auditory,Yes,Yes,False,Medium,Associate_Degree,Average,84.6,B
S04712,21,33.5,12.6,88.06,81.06,101.83,6.4,91416.24,17.19,16.6,13.0,3.95,Female,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,92.12,A-
S04713,23,21.5,11.0,71.79,78.49,84.91,7.8,106466.82,17.97,90.1,4.5,4.41,Male,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,89.39,B+
S04714,20,38.7,11.69,86.38,81.75,97.74,7.8,64114.72,13.84,10.0,4.0,2.28,Male,Kinesthetic,Yes,Yes,True,Low,High_School_Diploma,Average,91.95,A-
S04715,22,19.6,8.4,68.51,68.44,73.48,8.2,67817.36,17.18,103.2,10.2,3.3,Female,Reading/Writing,No,Yes,False,High,High_School_Diploma,Excellent,79.25,C+
S04716,20,37.9,8.53,80.6,81.39,94.12,8.4,69236.27,16.34,55.0,3.1,2.41,Male,Kinesthetic,Yes,Yes,True,Medium,High_School_Diploma,Excellent,90.6,A-
S04717,20,22.9,12.69,76.92,71.25,84.59,9.4,88564.94,19.06,63.7,10.8,2.83,Female,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Excellent,83.5,B
S04718,22,35.9,12.36,85.77,86.39,95.14,8.2,142421.2,16.85,28.7,12.4,2.4,Female,Kinesthetic,Yes,Yes,True,Medium,Bachelors_Degree,Excellent,96.95,A
S04719,21,25.7,12.25,78.51,70.52,82.5,8.5,130297.26,16.7,65.5,14.1,3.19,Male,Visual,Yes,Yes,True,Medium,Bachelors_Degree,Excellent,89.47,B+
S04720,19,22.8,14.57,73.68,66.5,85.79,7.3,78838.15,17.7,73.6,8.9,3.87,Male,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Average,84.29,B
S04721,22,14.8,9.41,62.77,59.82,68.73,7.4,88665.05,13.65,96.9,15.2,4.28,Female,Auditory,No,Yes,False,High,Some_College_No_Degree,Average,76.81,C
S04722,19,13.0,10.37,64.88,63.28,88.8,8.2,113478.88,19.6,35.5,10.6,2.76,Male,Auditory,No,Yes,False,High,Associate_Degree,Excellent,85.13,B
S04723,26,13.0,2.88,73.41,71.06,78.03,9.5,59818.89,17.41,88.0,13.4,3.38,Female,Auditory,No,Yes,False,Medium,High_School_Diploma,Excellent,79.59,C+
S04724,20,42.0,11.43,82.34,80.09,89.93,6.8,100192.84,11.88,69.4,9.3,3.71,Female,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,90.55,A-
S04725,20,30.8,11.4,75.43,81.95,93.48,8.3,111554.69,18.87,39.5,9.8,1.98,Other,Visual,Yes,Yes,True,Medium,Associate_Degree,Excellent,90.61,A-
S04726,21,32.0,14.0,85.42,76.39,85.28,7.3,98592.35,16.27,85.7,8.5,4.22,Female,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,87.58,B+
S04727,23,9.0,6.94,68.27,51.82,67.04,7.3,100721.87,16.24,145.1,14.8,4.68,Male,Auditory,No,Yes,False,High,Associate_Degree,Average,72.57,C-
S04728,22,19.3,7.38,77.03,66.41,84.53,8.7,81101.39,15.71,92.2,11.0,2.56,Male,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Excellent,82.46,B-
S04729,21,35.4,12.51,83.5,80.79,94.09,7.8,119616.42,15.87,94.7,9.6,4.12,Female,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,91.28,A-
S04730,22,22.9,8.13,72.49,68.49,73.61,8.9,74680.28,15.74,98.8,9.1,2.81,Female,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Excellent,81.35,B-
S04731,22,25.0,10.85,79.82,75.26,84.86,9.9,122443.55,19.64,70.0,8.7,1.94,Female,Visual,Yes,Yes,True,Low,Associate_Degree,Excellent,89.5,B+
S04732,22,33.4,15.69,86.97,80.67,90.49,6.7,135752.67,17.15,89.4,10.4,4.12,Male,Visual,Yes,Yes,True,Medium,Bachelors_Degree,Average,93.96,A
S04733,20,22.2,14.04,72.14,68.26,84.63,8.3,167690.74,15.91,119.5,4.7,2.52,Male,Reading/Writing,No,Yes,False,Medium,Masters_Degree,Excellent,92.26,A-
S04734,23,14.9,6.26,71.97,63.28,77.8,6.6,54995.74,17.89,69.5,18.2,4.18,Male,Auditory,No,Yes,False,Medium,High_School_Diploma,Average,78.2,C+
S04735,22,10.6,8.2,65.63,58.92,72.85,7.9,105760.31,17.97,102.5,18.6,4.64,Female,Auditory,No,Yes,False,High,Associate_Degree,Average,78.76,C+
S04736,22,22.7,7.85,79.58,71.7,79.33,8.8,110201.42,17.96,89.4,10.7,2.96,Male,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Excellent,87.07,B+
S04737,22,7.8,4.35,58.68,53.19,71.39,8.1,123719.27,15.82,145.4,21.4,3.97,Female,Auditory,No,Yes,False,High,Associate_Degree,Excellent,69.95,D
S04738,22,17.7,10.16,65.96,59.49,69.67,6.3,56923.89,14.5,56.2,18.7,4.51,Male,Reading/Writing,No,Yes,False,High,High_School_Diploma,Average,76.08,C
S04739,20,25.4,15.02,79.42,60.32,77.52,6.7,84990.17,16.47,87.9,17.9,4.15,Male,Visual,Yes,Yes,False,Medium,Some_College_No_Degree,Average,80.97,B-
S04740,22,40.2,12.11,94.44,78.62,93.07,5.6,43306.1,13.17,26.7,11.8,4.57,Male,Kinesthetic,Yes,Yes,True,Medium,High_School_Diploma,Poor,87.33,B+
S04741,24,12.5,8.9,71.28,71.64,89.74,6.2,150118.25,17.76,78.1,13.6,4.16,Male,Auditory,No,Yes,False,Medium,Bachelors_Degree,Average,90.72,A-
S04742,24,24.5,8.69,86.28,77.73,88.7,7.8,29260.44,18.66,88.5,10.0,2.9,Male,Reading/Writing,Yes,Yes,False,Low,High_School_Diploma,Average,81.18,B-
S04743,20,28.0,12.86,82.41,76.66,96.51,7.4,116057.36,18.3,62.1,9.7,4.07,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,89.88,B+
S04744,20,16.7,12.04,65.93,58.14,75.44,7.8,104810.61,14.89,114.2,11.2,4.17,Male,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,81.15,B-
S04745,23,20.3,11.0,80.55,65.63,83.74,7.8,92357.6,16.3,79.7,17.3,4.02,Male,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,81.69,B-
S04746,25,27.9,8.99,77.94,69.35,82.58,5.5,106913.21,10.54,124.7,14.3,4.51,Female,Visual,Yes,Yes,True,Low,Associate_Degree,Poor,83.27,B
S04747,24,23.7,7.34,84.94,65.62,86.7,7.3,39785.49,13.28,84.9,16.1,4.33,Female,Reading/Writing,Yes,Yes,False,Medium,High_School_Diploma,Average,78.8,C+
S04748,21,22.0,9.91,66.97,70.18,73.94,9.2,125330.2,17.9,114.0,11.2,3.82,Male,Reading/Writing,No,Yes,False,High,Associate_Degree,Excellent,85.43,B
S04749,22,21.8,7.72,63.11,72.37,75.73,8.0,131988.89,16.86,121.9,16.8,4.82,Female,Reading/Writing,No,Yes,False,High,Bachelors_Degree,Average,80.32,B-
S04750,24,28.5,11.96,87.64,88.83,101.91,7.4,148264.2,20.8,79.0,8.4,2.74,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,97.67,A
S04751,22,27.5,9.31,75.02,67.57,77.64,7.4,117104.14,13.57,125.9,13.9,4.13,Male,Visual,Yes,Yes,False,Medium,Associate_Degree,Average,79.41,C+
S04752,21,29.6,10.99,75.94,72.01,82.53,7.5,100281.86,16.03,113.3,10.4,2.82,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Average,86.65,B
S04753,20,15.8,7.04,59.59,56.07,62.68,7.6,120456.91,15.04,111.3,16.6,4.95,Female,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,78.47,C+
S04754,19,37.5,12.87,84.73,81.27,99.85,7.7,93402.1,17.78,10.0,10.8,3.32,Male,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,93.14,A
S04755,20,30.3,14.0,83.09,70.82,85.55,7.6,123539.2,16.29,116.7,9.6,4.19,Female,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,88.14,B+
S04756,21,37.7,12.19,84.3,82.89,91.58,7.5,89728.99,17.83,45.2,1.1,3.21,Male,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,95.42,A
S04757,23,23.5,4.69,77.22,65.39,79.82,8.2,123127.38,14.55,99.8,19.3,2.1,Male,Reading/Writing,Yes,Yes,False,Low,Associate_Degree,Excellent,84.89,B
S04758,24,24.0,13.41,81.04,71.84,86.89,6.5,124269.4,14.36,47.3,15.7,3.44,Female,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,89.04,B+
S04759,21,42.0,11.01,83.95,91.88,92.8,6.9,76377.47,18.13,12.3,8.1,3.95,Female,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,93.19,A
S04760,23,23.5,12.05,76.0,71.78,83.38,6.8,121720.17,16.2,89.2,19.8,4.03,Male,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,84.27,B
S04761,18,23.9,10.63,54.15,65.35,75.12,7.6,98034.21,14.48,67.2,7.7,4.57,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,80.76,B-
S04762,21,25.0,11.83,71.8,68.39,72.02,7.4,124157.78,17.23,114.4,8.1,4.31,Male,Visual,No,Yes,False,Medium,Associate_Degree,Average,86.22,B
S04763,20,18.6,8.22,82.89,60.88,96.2,9.7,111168.17,17.68,87.4,13.5,3.5,Female,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Excellent,85.12,B
S04764,20,28.9,6.7,71.68,73.9,82.05,8.0,139097.91,17.23,103.9,5.5,4.03,Male,Visual,No,Yes,True,Medium,Bachelors_Degree,Average,92.2,A-
S04765,23,9.4,8.36,64.73,53.86,67.28,7.4,110086.83,14.21,128.3,17.1,4.99,Female,Auditory,No,Yes,False,High,Associate_Degree,Average,72.28,C-
S04766,22,28.3,13.29,76.0,82.22,92.5,4.9,96078.48,18.63,90.9,11.9,5.19,Female,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Poor,86.14,B
S04767,25,15.6,8.4,76.31,69.39,76.11,7.4,136339.57,18.3,126.1,12.9,3.2,Female,Reading/Writing,Yes,Yes,False,Low,Bachelors_Degree,Average,81.77,B-
S04768,26,19.8,12.09,74.93,71.69,78.61,6.1,112786.48,15.53,114.2,14.2,3.98,Male,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,85.78,B
S04769,25,28.6,8.68,80.6,76.19,78.89,5.8,171010.05,15.58,134.8,13.8,4.44,Female,Visual,Yes,Yes,False,Low,Masters_Degree,Poor,89.1,B+
S04770,23,16.9,8.74,65.79,65.93,74.07,6.7,107791.24,17.8,129.8,15.5,5.78,Male,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,77.4,C+
S04771,20,19.9,8.9,66.59,55.92,72.44,7.4,56000.77,13.96,95.6,14.5,4.93,Female,Reading/Writing,No,Yes,False,High,High_School_Diploma,Average,75.66,C
S04772,22,18.3,8.68,66.62,60.84,70.79,7.0,91550.15,15.19,124.9,16.9,4.58,Female,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,72.89,C-
S04773,22,25.5,11.96,76.67,75.64,79.32,8.6,106548.39,18.57,70.9,6.5,3.11,Female,Visual,Yes,Yes,False,Medium,Associate_Degree,Excellent,88.87,B+
S04774,21,31.6,11.08,84.11,79.3,100.18,6.9,135515.38,16.04,64.9,9.9,3.71,Female,Visual,Yes,Yes,True,Medium,Bachelors_Degree,Average,95.2,A
S04775,25,27.3,12.27,82.85,77.59,86.1,6.4,161438.41,14.58,145.9,15.5,3.89,Male,Visual,Yes,Yes,True,Low,Masters_Degree,Average,89.54,B+
S04776,23,38.4,8.98,86.71,83.24,101.05,6.4,124973.81,12.69,84.8,16.7,3.11,Female,Kinesthetic,Yes,Yes,True,Low,Associate_Degree,Average,92.12,A-
S04777,21,11.6,8.71,66.4,60.66,74.42,7.7,67343.75,14.6,27.8,14.1,3.87,Male,Auditory,No,No,False,High,High_School_Diploma,Average,76.7,C
S04778,21,27.0,14.38,70.04,71.61,80.11,6.7,115646.06,16.3,88.1,14.2,3.49,Female,Visual,No,Yes,True,Medium,Associate_Degree,Average,86.43,B
S04779,22,30.4,10.7,89.24,79.35,99.8,8.0,140197.66,15.77,41.5,10.2,2.63,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,96.43,A
S04780,25,21.5,9.94,78.97,76.09,84.18,7.4,78971.44,16.25,44.5,11.7,2.32,Female,Reading/Writing,Yes,Yes,False,Low,Some_College_No_Degree,Average,86.6,B
S04781,26,17.5,4.49,74.43,66.97,73.96,7.9,89147.83,13.74,103.2,13.1,3.17,Female,Reading/Writing,No,Yes,False,Low,Some_College_No_Degree,Average,82.44,B-
S04782,21,36.6,15.11,81.86,79.76,89.42,7.6,106828.82,15.49,70.9,8.8,3.99,Female,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,92.51,A-
S04783,21,39.8,13.68,82.97,79.07,80.64,6.6,93348.13,16.56,127.9,9.3,4.58,Male,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,85.82,B
S04784,24,20.5,5.9,75.28,69.81,77.98,8.2,64649.56,14.26,118.7,8.6,2.87,Female,Reading/Writing,Yes,Yes,False,Medium,High_School_Diploma,Excellent,79.88,C+
S04785,19,34.6,15.59,86.23,73.66,91.65,8.4,95133.35,15.6,71.0,8.2,3.04,Female,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Excellent,88.1,B+
S04786,25,36.8,14.57,94.08,87.18,94.47,6.7,82929.15,14.11,64.6,8.5,3.07,Female,Kinesthetic,Yes,Yes,True,Low,Some_College_No_Degree,Average,91.62,A-
S04787,20,7.1,8.58,53.91,43.51,51.95,8.1,92254.39,13.65,125.1,14.7,4.41,Male,Auditory,No,Yes,False,High,Some_College_No_Degree,Excellent,67.5,D
S04788,22,37.2,13.42,82.32,73.06,88.55,5.9,145979.82,14.45,159.0,11.6,5.62,Female,Kinesthetic,Yes,Yes,True,Medium,Bachelors_Degree,Poor,90.31,A-
S04789,26,31.9,11.35,90.21,83.17,88.67,8.8,153316.2,17.4,118.2,10.8,1.92,Female,Visual,Yes,Yes,True,Low,Bachelors_Degree,Excellent,96.95,A
S04790,23,32.7,7.56,84.09,74.28,87.23,7.4,92239.29,16.26,109.0,11.5,3.79,Male,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,87.78,B+
S04791,23,34.6,8.35,82.73,84.23,98.26,6.3,124720.55,15.38,93.3,16.4,3.9,Female,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,90.44,A-
S04792,20,40.9,7.52,82.32,84.96,99.97,7.8,82425.94,13.17,32.4,4.1,3.47,Male,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,94.01,A
S04793,21,26.1,11.43,73.24,74.77,90.36,8.7,154210.19,17.34,77.4,13.4,3.05,Male,Visual,No,Yes,True,Medium,Bachelors_Degree,Excellent,93.01,A
S04794,21,31.2,12.6,83.75,71.21,80.62,8.7,129850.24,15.34,95.7,10.2,2.84,Female,Visual,Yes,Yes,True,Medium,Associate_Degree,Excellent,90.28,A-
S04795,20,33.4,15.1,85.66,71.8,91.28,7.4,146048.74,14.69,96.1,7.4,4.07,Male,Visual,Yes,Yes,True,Medium,Bachelors_Degree,Average,93.61,A
S04796,22,26.6,9.96,82.65,74.74,95.06,5.8,121202.69,16.02,76.2,13.3,3.89,Other,Visual,Yes,Yes,True,Low,Associate_Degree,Poor,89.71,B+
S04797,26,23.6,11.82,82.08,78.24,90.34,5.4,123817.34,16.89,86.2,15.2,3.83,Male,Reading/Writing,Yes,Yes,False,Low,Associate_Degree,Poor,90.76,A-
S04798,23,16.0,8.21,79.61,57.43,88.29,6.8,86696.36,15.53,124.8,17.4,4.83,Male,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,77.7,C+
S04799,20,28.1,8.21,67.13,63.14,69.94,6.4,98178.19,14.78,110.3,14.4,4.32,Male,Visual,No,Yes,False,High,Some_College_No_Degree,Average,81.31,B-
S04800,19,21.5,7.9,66.33,62.1,75.88,8.1,59239.77,15.96,85.2,11.5,3.47,Female,Reading/Writing,No,Yes,False,High,High_School_Diploma,Excellent,78.21,C+
S04801,22,17.5,3.91,65.16,68.96,77.2,10.0,101819.74,18.23,101.0,12.9,3.14,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Excellent,82.9,B-
S04802,22,26.9,12.08,84.85,73.43,94.37,7.5,109044.94,15.67,67.0,12.6,4.07,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,89.69,B+
S04803,18,31.2,12.31,65.73,67.94,77.67,7.9,44010.01,15.8,72.2,13.0,4.74,Female,Visual,No,Yes,False,High,High_School_Diploma,Average,78.33,C+
S04804,22,18.8,12.43,70.28,67.09,77.4,7.0,90785.56,15.51,93.8,9.6,3.64,Male,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Average,81.72,B-
S04805,25,34.4,9.92,92.22,82.98,91.0,7.2,145419.77,14.57,131.4,10.2,3.22,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,92.89,A-
S04806,22,18.9,6.87,69.04,62.52,78.75,7.7,90093.69,13.51,141.2,9.1,4.6,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,74.85,C
S04807,22,18.6,8.47,70.62,61.77,83.42,7.5,87801.36,15.26,77.2,11.2,4.12,Female,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Average,83.5,B
S04808,25,19.4,10.13,76.26,76.01,83.27,7.8,118591.93,16.38,70.6,15.4,3.05,Female,Reading/Writing,Yes,Yes,False,Low,Associate_Degree,Average,86.49,B
S04809,19,28.6,11.64,76.66,68.5,85.05,8.8,153659.31,15.36,111.0,10.2,2.08,Female,Visual,Yes,Yes,True,Low,Bachelors_Degree,Excellent,90.09,A-
S04810,22,21.3,7.15,70.8,70.16,81.29,7.8,65368.0,16.48,72.2,17.0,4.22,Female,Reading/Writing,No,Yes,False,Medium,High_School_Diploma,Average,79.33,C+
S04811,21,26.3,14.27,80.96,67.49,80.58,8.4,114883.34,15.26,78.4,8.9,2.61,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Excellent,88.37,B+
S04812,21,25.6,8.34,76.34,70.1,79.94,7.9,63063.71,14.39,84.2,9.4,4.28,Male,Visual,Yes,Yes,False,Medium,High_School_Diploma,Average,80.95,B-
S04813,23,24.2,6.69,72.51,66.41,70.46,6.8,76862.13,14.9,143.1,16.0,4.27,Female,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Average,73.82,C
S04814,22,25.3,7.68,82.07,69.77,80.61,8.4,95728.2,17.51,61.4,10.8,2.13,Female,Visual,Yes,Yes,True,Low,Some_College_No_Degree,Excellent,86.19,B
S04815,21,29.8,14.13,83.09,80.2,95.57,8.5,167294.03,17.29,51.1,10.9,2.55,Female,Visual,Yes,Yes,True,Medium,Masters_Degree,Excellent,97.44,A
S04816,24,27.1,13.12,81.0,82.36,93.67,7.7,151677.37,16.61,79.2,7.1,4.47,Male,Visual,Yes,Yes,True,Medium,Bachelors_Degree,Average,96.93,A
S04817,21,38.7,13.83,86.98,83.17,91.78,6.6,147542.66,16.22,92.5,10.2,4.24,Male,Kinesthetic,Yes,Yes,True,Medium,Bachelors_Degree,Average,95.75,A
S04818,22,24.9,8.84,76.19,73.61,86.22,8.9,149177.53,17.34,82.1,16.0,3.22,Male,Reading/Writing,Yes,Yes,False,Medium,Bachelors_Degree,Excellent,90.48,A-
S04819,22,26.7,16.06,76.7,77.21,93.52,4.8,81635.94,16.54,62.7,8.0,5.0,Male,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Poor,88.82,B+
S04820,20,11.4,7.21,59.03,56.45,62.79,9.9,153907.52,20.49,178.0,6.3,3.94,Male,Auditory,No,Yes,False,High,Bachelors_Degree,Excellent,78.6,C+
S04821,22,16.4,7.13,67.12,61.52,76.83,8.0,76900.09,15.27,101.1,14.2,5.28,Female,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,79.12,C+
S04822,21,31.0,13.22,84.33,72.97,90.39,8.9,81653.78,17.07,57.8,10.1,2.33,Female,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Excellent,88.33,B+
S04823,22,23.1,8.42,75.55,67.45,80.74,6.8,63942.58,16.1,107.5,9.7,4.27,Female,Reading/Writing,Yes,Yes,False,Medium,High_School_Diploma,Average,81.62,B-
